192.168.0.10,59768,142.251.129.174,443,17,33,23,9609,6004,56,15613,0,0,0,0,0.000000,0.000000,0.000000,60.398136,0.927181,264.627372,1.434783,1.600433,278.803571,7.373442,0.984626,0,60.398136,0
192.168.0.10,62396,172.64.146.215,443,17,2,2,154,172,4,326,0,0,0,0,0.000000,0.000000,0.000000,14.951408,0.267533,26.953983,1.000000,0.895349,81.500000,7.047251,0.999914,0,14.951408,0
192.168.0.10,64636,104.16.102.112,443,6,4,6,510,1166,10,1676,0,10,0,0,0.000000,0.000000,1.000000,37.595454,0.265990,49.607062,0.666667,0.437393,167.600000,11.786197,0.997824,0,37.595454,0
192.168.0.10,59774,17.250.104.74,443,17,4,4,332,296,8,628,0,0,0,0,0.000000,0.000000,0.000000,22.011260,0.363450,32.301649,1.000000,1.121622,78.500000,6.154447,0.990174,0,22.011260,0
192.168.0.10,64641,104.16.102.112,443,6,4,4,340,348,8,688,0,8,0,0,0.000000,0.000000,1.000000,23.208697,0.344698,34.125139,1.000000,0.977011,86.000000,7.825942,0.968463,0,23.208697,0
192.168.0.10,64909,140.82.113.21,443,6,23,17,6851,7182,40,14033,2,39,0,0,0.050000,0.000000,0.975000,10.391395,3.849339,1357.950497,1.352941,0.953913,350.825000,0.585187,0.855999,0,10.391395,0
192.168.0.10,59709,142.251.128.65,443,17,39,33,9627,8025,72,17652,0,0,0,0,0.000000,0.000000,0.000000,59.410666,1.211904,318.023703,1.181818,1.199626,245.166667,7.017029,0.988448,0,59.410666,0
192.168.0.10,59508,142.251.133.227,443,17,57,225,16090,260114,282,276204,0,0,0,0,0.000000,0.000000,0.000000,59.366195,4.750178,4673.467788,0.253333,0.061857,979.446809,3.563360,0.984486,0,59.366195,0
192.168.0.10,58469,142.251.129.10,443,17,37,42,5642,6562,79,12204,0,0,0,0,0.000000,0.000000,0.000000,15.432300,5.119133,803.898317,0.880952,0.859799,154.481013,1.007152,0.806257,0,15.432300,0
192.168.0.10,52796,142.251.128.110,443,17,10,10,2311,2295,20,4606,0,0,0,0,0.000000,0.000000,0.000000,62.570995,0.319637,84.432092,1.000000,1.006972,230.300000,13.887546,0.994278,0,62.570995,0
